0.010737418240000001, 3.0206390069837794e-06
0.013421772800000002, 4.5017044350358334e-06
0.016777216, 6.608681845681781e-06
0.02097152, 9.520468918572913e-06
0.0262144, 1.3385233128882726e-05
0.032768000000000005, 1.8224260234267953e-05
0.04096, 2.3766774147040637e-05
0.0512, 2.9232456621237414e-05
0.06400000000000002, 3.3185136097007235e-05
0.08000000000000002, 3.374787568806636e-05
0.1, 2.950643774826292e-05
0.125, 2.0987855135311992e-05
0.15625, 1.1736931206288148e-05
0.1953125, 7.723911614807483e-06
0.244140625, 1.489368887853066e-05
0.30517578125, 3.6071580604395956e-05
0.3814697265625, 6.885350446410463e-05
0.476837158203125, 0.00010577560432396367
0.5960464477539062, 0.00013714548952050316
0.7450580596923828, 0.0001552115754016835
0.9313225746154785, 0.00015714265641883618
1.1641532182693481, 0.00014516823584971271
1.4551915228366852, 0.00012443067889607426
1.8189894035458565, 0.00010038777046217203
2.2737367544323206, 7.715732969162528e-05
2.8421709430404007, 5.7062426586102824e-05
3.552713678800501, 4.093663224838897e-05
4.440892098500626, 2.8672636066679473e-05
5.551115123125783, 1.9707636819015912e-05
6.938893903907228, 1.3346158986600178e-05
8.673617379884035, 8.933046469315503e-06
